BS_test,IBS_test,BS_train,IBS_train
0.22267897217771238,0.1317015355049827,0.120920139872451,0.07630185018876277
0.2075982285740134,0.11774590302588141,0.12207666753915912,0.07818040207234703
0.2116737113251411,0.1402554452397924,0.11643115583473858,0.08598077578822191
0.24513860961038172,0.1672196998136528,0.12479054317537282,0.0770660082589168
0.24522243318233494,0.1535135037401561,0.13403985108529337,0.07329666487196916
0.281086187154255,0.1582117551820931,0.11297227404921648,0.07685598002524877
0.2674369891964906,0.1802634777648476,0.10204745275988458,0.07859493901030873
0.28437282581233453,0.1695748416620395,0.12412490062625704,0.07904056031728919
0.21665316420089462,0.14975477534493292,0.11106243447146037,0.07637722747904278
0.23163273629118844,0.14816196058135525,0.1067559496133795,0.06950397718965173
0.26780182941483255,0.16659967573262693,0.12355548058706692,0.08367995294354418
0.1959418516756492,0.10729527449273296,0.10493522395895555,0.07030643178293941
0.20151936148182162,0.10321840808782351,0.11291338670712332,0.07689685195761098
0.2218480862513824,0.1442159533803482,0.11198373369222732,0.06645616821530245
0.23563708169533693,0.14669892870492854,0.1191374105121576,0.07884477076994116
0.21127370554471808,0.13006838393797593,0.10124606348618818,0.05631369572508778
0.23533379275165742,0.15363536949595158,0.10659163021067522,0.07596821949116798
0.21560280393476974,0.14298898332258364,0.1152491809924757,0.08416305539797633
0.24422898955865005,0.16626008245213578,0.10961321208026177,0.08193662009236362
0.24650916328920056,0.1535635649360204,0.10916816936566975,0.07340914395524167
0.22480740881649225,0.13022040986163075,0.16863496675410986,0.11142905676981571
0.19130522758673302,0.11504938133887713,0.11069582326096788,0.07208789570132486
0.24420762297274715,0.15738095893366866,0.12250030019064283,0.08630558876234799
0.2476818256590984,0.16640285370279867,0.11892862929183166,0.08481613094488383
0.2393079499196688,0.14420530878252422,0.12451994105827344,0.06643388514100146
0.17472875405415475,0.11707968820885721,0.10769279656833138,0.06569045803876218
0.23384336494333768,0.14014083482120118,0.09661949868884306,0.06522720088313624
0.21401829037451553,0.1479804758831425,0.10802915897935288,0.0850339454632773
0.21655490134769748,0.13682591679307116,0.09946886590528677,0.06198268445853321
0.24261211199056923,0.13601824171243423,0.12349968801883052,0.08893542237765738
0.23272525771025876,0.14818617281250948,0.13080438466788538,0.09185099970267328
0.22608718389163873,0.12852256704869658,0.11785663826918406,0.08547547382015575
0.18541114962472743,0.11495851035573373,0.13659287227673703,0.08708074824481933
0.22498546707979322,0.1546845957806634,0.09077135849809552,0.0625008072192046
0.22427629177675096,0.130610909970592,0.10076310706265354,0.07559298561915123
0.1880586139017959,0.12987733193797266,0.14085174602790326,0.08343613283750627
0.2266238288429314,0.12341678269485626,0.10839317612619732,0.06965426197460256
0.25484514210117065,0.13776700916004928,0.11531313412140487,0.08018265915459202
0.20747787069919646,0.11729370318893934,0.12336731708562561,0.06916230018702166
0.24715649720102661,0.15128146173169155,0.09379585796492737,0.06323892649070607
0.2255810921359463,0.15442798000055322,0.11366517958408799,0.07162619841059734
0.223601752496806,0.14111715155191312,0.1049852913194795,0.07383088313300819
0.21987938390413148,0.13559012029921017,0.08558794865657093,0.04742720822413023
0.25154498130216885,0.14747278831190028,0.1030816411475715,0.06023313249293276
0.2107327018592236,0.1291933783664252,0.10368472695912727,0.0675136223650161
0.2374171179199336,0.16902987200059832,0.14150470719968752,0.09456848500262245
0.23001796627999635,0.15888532584008358,0.13192645283168034,0.08042570789653654
0.2579169625001945,0.14874555517034047,0.1068498247773526,0.07379631327448176
0.2120793283351145,0.14438929674762363,0.09259815623478779,0.06425687356985199
0.2573262433840262,0.1450051776485184,0.11441594822586049,0.07415267853822274
0.19484861986553353,0.13312859893397802,0.10283820372209836,0.07167525903915538
0.19460561856032538,0.11308983550002283,0.09818392075618676,0.07388615352365216
