BS_test,IBS_test,BS_train,IBS_train
0.2015395390170153,0.13238566456695605,0.10256612376731944,0.08816673094460345
0.22008264055156868,0.13804254216459205,0.12309208633293067,0.07537942505848756
0.17003729283205177,0.12171467117939105,0.08587399266382313,0.06415667390181581
0.2273209792354936,0.13706571420315478,0.12096398503395196,0.08403323482656885
0.20044707256078367,0.11958424634485168,0.10963923510132408,0.07394595851239212
0.26553116828183226,0.16441797655671758,0.1045657954713961,0.06667653790133542
0.23236295036568025,0.1356926480832487,0.09283848033412524,0.05762864434703418
0.2492734248051251,0.15225567509202365,0.15352912293356313,0.08744814525716393
0.15853452189380984,0.12131419830288122,0.12060428084514907,0.0736524015214498
0.19344962315592767,0.13125220664341636,0.09171387572339373,0.0540468729662662
0.26157693644722535,0.17411602113700753,0.10169259308046416,0.06099567961674202
0.17629595793045996,0.09740568781278566,0.10321579418483119,0.06252116976457253
0.22685756107344804,0.1362200452733807,0.10540258159981174,0.0798744705489939
0.163156215572787,0.12776056333819422,0.12813617278655692,0.09300021219592859
0.2071643488532239,0.13874016349526072,0.12949103678349794,0.07987081896416845
0.21849314248621451,0.1525710355181471,0.1185735976784136,0.08329504411797901
0.20905518239020757,0.13829835943859603,0.09772127127619355,0.07004036868491356
0.19864631669165325,0.11182645188470444,0.0843369495961974,0.06082150286554741
0.1744339554645822,0.11115609132651574,0.10953125345165805,0.061236849066295715
0.1977067673318297,0.11122753774880212,0.12686941515054265,0.07749709578259464
0.22447451757863401,0.15980884546615232,0.12344149660742262,0.07435579010033387
0.20291217329475467,0.14477270601081937,0.10794685976258163,0.08071729918587164
0.20306597822294686,0.12428209806460198,0.09958428519370392,0.07401774123523915
0.1930724022020741,0.14767242951576076,0.11817968158727038,0.07401817189573508
0.2494030637375904,0.11917421466170874,0.0968509919812293,0.07838630098456686
0.20143413934855484,0.12318052098176893,0.1385543623961825,0.09562625723467655
0.24992145657592754,0.13159178169720406,0.11518217995960248,0.07496679211567706
0.21363856103304474,0.154126642203071,0.10788547300226718,0.05694083588648663
0.19846300056591978,0.1132669564907465,0.11548794721694829,0.08207651757011725
0.20009589213488843,0.1232933471167875,0.10652042456800219,0.0609351037743078
0.18402575524497589,0.1394551745978796,0.12507679734997482,0.06906093235603844
0.2440390579743479,0.1634126788122134,0.11939466714908882,0.08283319704400433
0.20615936603835835,0.13934773722942514,0.11431689545685768,0.06667258949893559
0.20769342548470104,0.12259709979241956,0.10995660533128203,0.06917391829517265
0.23386615544793374,0.1399200411754759,0.11145266295384386,0.0785316516319674
0.19658951454530016,0.10773399445839404,0.11804868401618512,0.07121094248817804
0.21237029515032488,0.1286185670249925,0.1100057983141093,0.0660337540340056
0.2174303086452443,0.14358781415626307,0.11244756943049754,0.06708765872710452
0.24714308331259016,0.1426120412720562,0.14418972864302196,0.09376619711980573
0.22539117306250986,0.14352710666436705,0.09265330295614242,0.06483542982079776
0.20590793081586112,0.12984301768762427,0.1283749623403611,0.08751994600418639
0.21622337400523614,0.13149666014165964,0.12916799386936442,0.06437551100265698
0.18896967611544,0.12543953119797788,0.1116985722850014,0.07399599324163401
0.2162364100886901,0.13425146009853167,0.09900933159848688,0.06956534653515134
0.23310963413852315,0.1425152081136235,0.10439863595264684,0.06533300560921619
0.1965797782180237,0.12970300028404017,0.09540497192054179,0.07330533998726985
