BS_test,IBS_test,BS_train,IBS_train
0.28589812947870735,0.16331529367726996,0.10911012066685179,0.07136818330800249
0.21881387822206014,0.1514098621720092,0.09505413466008117,0.059059996957615546
0.2618267150201121,0.14639139077942376,0.12068624500099366,0.07619745472265714
0.19118329769399756,0.12926312392339195,0.11755590024105242,0.07469257194293179
0.20171872930980067,0.1208757457827188,0.0984829265924743,0.07538027596743939
0.2181071439410912,0.14438812846258428,0.09550551666526719,0.07223477251992412
0.23111286215931434,0.12955182991535277,0.1752718459909787,0.11064100625662247
0.25451784983253717,0.13662743780688302,0.0919886404453735,0.05259299405491461
0.26724712061424705,0.15758027796426388,0.13261246543955685,0.07399577052860383
0.21252535229817948,0.12777213715679903,0.11125283374693742,0.07774744622284976
0.20455815901507518,0.14118156891169548,0.10709982540745032,0.06987525703634616
0.203611502072372,0.13678859302392746,0.1276547929863646,0.08165403320265124
0.25224638033258473,0.16039864043062557,0.1191439942788994,0.06615964084139378
0.23218862072374827,0.1410505178646274,0.11144984914330734,0.07724084657745957
0.20246598245984493,0.1191031836267128,0.14968685690460207,0.09254162435017145
0.25790624217471214,0.18266377921784152,0.14515901661981978,0.10231954830572507
0.2619287270489032,0.15907080897149053,0.10121525139137195,0.059459489585688106
0.19918983056419887,0.12287581773410478,0.1766571860510599,0.097401469057042
0.24151490808287845,0.13738294784818003,0.11223196775479478,0.07616035621783608
0.24706606621252952,0.15106666138425978,0.10744443268306629,0.06685186698923097
0.24693559006094978,0.1404856813196219,0.1580850407697219,0.08747722840895303
0.2546583029214011,0.13954576007731198,0.11709368016133159,0.06871728658027071
0.23263636393833964,0.16204332079519587,0.12106305678448702,0.07945889202821592
0.24787689213314737,0.15629049814618312,0.10421685057215731,0.07249460732904069
0.24274931936570254,0.15892288987516073,0.14681080926573775,0.09165409044219215
0.20200492503695397,0.13731540149092591,0.11893099871246914,0.08055367395860644
0.2536946535393874,0.16500536235548208,0.1277439142223745,0.08117912215326727
0.23093942029814946,0.1444341113380737,0.14185941590383172,0.09127153166492638
0.27224959697455897,0.16144158269224945,0.13052279520119783,0.08766511911953434
0.192857670651979,0.13526651120243127,0.13052274394988525,0.08095058800714725
0.16470109248778197,0.1044726424935924,0.11805147575156857,0.07176082883475518
0.20538933232652307,0.1316927150936133,0.11771534111516636,0.07594222778522591
0.228306181295182,0.15017034098744622,0.13355417717474377,0.08329053287700484
0.225686901595427,0.12843432821131134,0.13662318034736806,0.0805034586903968
0.24576126383372252,0.12048620873440802,0.09968803967143454,0.0655688485114717
0.2008737961527707,0.12413267655875208,0.12732377398973146,0.08627649256820326
0.2386407414522977,0.12974440738836301,0.11287108761730007,0.0653985910975905
0.2536872952602962,0.16382964100815203,0.13060704723059763,0.07602913000275169
0.24901308552141305,0.15166616933016275,0.1348848844501473,0.08204013375349707
0.1995250327127971,0.12167381105459257,0.11208255200101938,0.07093470637100689
0.2603176005540991,0.1752351055684472,0.1466182652971486,0.09042945770405401
0.2598390826548302,0.15012742083584937,0.12120478743617984,0.07855085328244862
0.26620460140334923,0.17262636506496942,0.14004202686335945,0.09478123131316094
0.2326340483874798,0.15014260465896018,0.13834041230375224,0.08671488695650871
0.26079283852415974,0.14336776964461745,0.11833107092461599,0.07572182894613388
0.2373211087803782,0.14091070098059766,0.10060165339480229,0.0757299583690285
0.1955468365649242,0.13737423355654782,0.09596578278408549,0.0659891728982437
0.259925003658219,0.14966846141740878,0.11487267352762577,0.08110698198130316
0.2427335360902723,0.15130977645870697,0.09292151412112862,0.055807830107647886
0.2228429269917675,0.13944509265681948,0.12494881199944458,0.09048028466746719
0.21627010546361985,0.13248253505340185,0.11257061619159058,0.06951295214670511
0.2295074019694667,0.15405277292288627,0.11549499947501657,0.07212801542936227
0.24940900122943946,0.1565614458947052,0.12697360923867274,0.08155579119147288
